Nome;Tipo de Produto;Data de vencimento;Prazo até o vencimento;PL;SR;JR;Carteira;Caixa Livre;Fundo de Reserva;R.G.;Saldo em Aplicações;I.S.;I.S. (Tranche);% de Atraso;% de PDD;Rentabilidade Média Ativos %;Desenquadramentos;Próximo Pagamento;Originador;Emissor;Tipo de Oferta Sênior;Tipos de Ativos;Status do Pool
Allya #2;Pool;06/01/2025;-174.0;R$ 0,00;;;R$ 0,00;;;;R$ 0,00;;1,0%;;0,0%;;;;ALLYA SERVIÇOS LTDA;AMFI REPRESENTAÇÃO OPERACIONAL LTDA;Oferta Privada;CCB;Produto Encerrado
UnionNational Pool #2;Pool;24/01/2025;-156.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;20,0%;;0,0%;;;;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Produto Encerrado
Resolvvi #1;Pool;18/02/2025;-131.0;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;100,0%;1,0%;;0,0%;;;;Resolvvi Tecnologia Ltda;;Oferta Privada;Ativo Judicial;Produto Encerrado
Dinie Pool #1;Pool;01/04/2025;-89.0;R$ 0,02;R$ 0,01;R$ 0,01;R$ 0,00;R$ 0,02;R$ 0,00;R$ 0,00;R$ 0,00;100,0%;20,0%;;0,0%;;Prazo máximo por ativo (dias), Concentração máx por sacado;;DINIE CORRESPONDENTE BANCÁRIO E MEIOS DE PAGAMENTOS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Produto Encerrado
Plin Pool #1;Pool;19/04/2025;-71.0;R$ 0,00;;;R$ 0,00;;R$ 30.000,00;;R$ 0,00;;20,0%;;0,0%;;;;GARANTIZA SOLUCOES FINANCEIRAS LTDA;AMFI REPRESENTAÇÃO OPERACIONAL LTDA;Oferta Pública;Duplicata;Pré-captação
LC INVESTE Pool #1;Pool;11/05/2025;-49.0;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;100,0%;20,0%;;0,0%;;;;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Ativo Judicial;Produto Encerrado
AmFi Pool de Unitokens ;Pool;23/05/2025;-37.0;R$ 94,14;R$ 0,01;R$ 94,13;R$ 0,00;R$ 94,14;R$ 0,00;R$ 0,00;R$ 0,00;;10,0%;;0,0%;;;;AMFI CONSULTING LTDA;;Oferta Privada;Duplicata / Recebível de Cartão;Captação finalizada
NLT Tech One;Pool;31/05/2025;-29.0;R$ 1.522.412,64;R$ 0,00;R$ 1.522.412,64;R$ 1.569.497,57;R$ 0,00;R$ 0,00;;R$ 0,00;100,0%;1,0%;103,1%;47.084,9%;1,9%;;;Next Level Tecnologia LTDA;;Oferta Privada;CCB / Nota Comercial;Captação finalizada
Flowins Café Pool #1;Pool;14/06/2025;-15.0;R$ 0,04;R$ 0,00;R$ 0,04;R$ 0,00;R$ 0,04;R$ 0,00;;R$ 0,00;;;;0,0%;;Concentração máx por sacado;;Flowins;;;CCB;
Blipay Pool #1;Pool;26/07/2025;27.0;R$ 5.240.679,01;R$ 1.571.027,72;R$ 3.669.651,29;R$ 6.858.596,86;R$ 1.714.307,45;R$ 5.000,00;R$ 4,56;R$ 0,00;70,0%;30,0%;60,7%;2.995.577,8%;40,9%;;26/07/2025;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Digcap Pool #2;Pool;14/08/2025;46.0;R$ 996.926,71;R$ 486.153,67;R$ 510.773,04;R$ 987.814,77;R$ 0,00;R$ 1.500,00;R$ 2,90;R$ 0,00;51,2%;10,0%;21,4%;0,0%;4,0%;Prazo máximo por ativo (dias), Concentração máx por cedente em percentual;16/07/2025;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Privada;Ativo Judicial;Captação finalizada
DS Pool #1;Pool;17/08/2025;49.0;R$ 364.449,21;R$ 350.356,54;R$ 14.092,67;R$ 495.180,89;R$ 0,00;R$ 2.500,00;R$ 1,41;R$ 0,00;3,9%;20,0%;135,9%;130.821,2%;3,5%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;17/08/2025;DS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
a55 Pool #2;Pool;13/09/2025;76.0;R$ 108.733,47;R$ 5.447,63;R$ 103.285,84;R$ 358.969,61;R$ 0,00;R$ 1.000,00;R$ 65,89;R$ 0,00;95,0%;20,0%;330,1%;251.278,7%;5,0%;Concentração máx por sacado, Concentração máx por cedente em percentual, Inadimplência percentual máxima da carteira;12/09/2025;a55 Consultoria em Credito Ltda.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Pool M2 #1;Pool;19/10/2025;112.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;;
Teddy Hub Pool 1;Pool;30/10/2025;123.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;;R$ 0,00;;20,0%;;0,0%;;;10/11/2025;TEDDY HUB DIGITAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Dinie Pool #2;Pool;30/11/2025;154.0;R$ 926.357,44;R$ 719.038,38;R$ 207.319,06;R$ 972.518,35;R$ 5.307,50;R$ 6.000,00;R$ 1,44;R$ 0,00;22,8%;20,0%;15,9%;52.031,6%;12,5%;Concentração máx por sacado;31/07/2025;DINIE CORRESPONDENTE BANCÁRIO E MEIOS DE PAGAMENTOS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
UnionNational Pool #4;Pool;25/12/2025;179.0;R$ 1.147.814,38;R$ 887.917,70;R$ 259.896,69;R$ 1.055.621,31;R$ 83.202,23;R$ 10.000,00;R$ 1,21;R$ 0,00;22,6%;20,0%;1,4%;1.009,2%;2,1%;;25/12/2025;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Captação finalizada
MMK Private;Pool;31/12/2025;185.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;1,0%;;0,0%;;;;MMK Partners;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB / Nota Comercial;Produto Encerrado
LC Investe Pool #2;Pool;31/01/2026;216.0;R$ 982.394,57;R$ 827.702,37;R$ 154.692,20;R$ 836.935,59;R$ 0,00;R$ 4.500,00;R$ 1,14;R$ 66.629,08;15,8%;10,0%;;0,0%;2,2%;Concentração máx por sacado;05/01/2026;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Ativo Judicial;Captação finalizada
Up Vendas #1;Pool;01/02/2026;217.0;R$ 1.513.966,63;R$ 0,01;R$ 1.513.966,62;R$ 654.124,05;R$ 859.842,58;;R$ 72.996.324,71;R$ 0,00;100,0%;20,0%;1,8%;0,0%;1,7%;;;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
SuperSim Pool #1;Pool;27/02/2026;243.0;R$ 15.825.850,57;R$ 6.937.307,90;R$ 8.888.542,67;R$ 19.167.105,42;R$ 1.102.958,86;R$ 100.000,00;R$ 3,16;R$ 1.818.860,73;56,1%;35,0%;55,0%;5.575.615,1%;41,7%;;27/01/2026;SUPERSIM ANÁLISE DE DADOS E CORRESPONDENTE BANCÁRIO LTDA;;Oferta Privada;CCB;Captação finalizada
Mooney Pool #1;Pool;07/03/2026;251.0;R$ 7.285,66;R$ 0,01;R$ 7.285,65;R$ 69.945,81;R$ 2.285,66;R$ 5.000,00;R$ 9.304.279,52;R$ 0,00;100,0%;15,0%;960,1%;69.945,8%;8,8%;;06/09/2025;Mooney S.A. Companhia Securitizadora;;Oferta Pública;Duplicata;Produto Encerrado
UnionNational Pool #3;Pool;18/06/2026;354.0;R$ 889.286,04;R$ 664.903,45;R$ 224.382,59;R$ 869.304,47;R$ 9.981,57;R$ 10.000,00;R$ 1,33;R$ 0,00;25,2%;20,0%;11,6%;0,0%;2,1%;;18/06/2026;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Captação finalizada
BMDC Pool #1;Pool;22/08/2026;419.0;R$ 1.161.047,58;R$ 913.373,69;R$ 247.673,89;R$ 1.131.446,90;R$ 20.600,68;R$ 9.000,00;R$ 1,44;R$ 0,00;21,3%;20,0%;;0,0%;2,1%;Concentração máx por sacado;22/09/2025;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Formento Pool #1;Pool;15/09/2026;443.0;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;65,0%;20,0%;;0,0%;;Concentração máx por sacado;15/09/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Produto Encerrado
Digcap Pool #3;Pool;03/10/2026;461.0;R$ 2.296.387,65;R$ 1.475.416,17;R$ 820.971,48;R$ 2.196.085,77;R$ 95.092,25;R$ 5.000,00;R$ 1,90;R$ 0,00;35,8%;15,0%;9,5%;0,0%;4,5%;;28/03/2026;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
Formento Pool #2;Pool;23/10/2026;481.0;R$ 2.229.878,07;R$ 1.739.642,83;R$ 490.235,24;R$ 2.212.109,46;R$ 14.435,28;R$ 3.333,33;R$ 1,32;R$ 0,00;22,0%;20,0%;1,5%;0,0%;2,4%;;23/10/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Pool Maralto #1;Pool;26/10/2026;484.0;R$ 87.450,76;R$ 90.904,52;R$ 0,00;R$ 0,00;R$ 107,70;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;27/10/2026;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
Rhino Pool #1;Pool;26/10/2026;484.0;R$ 0,00;;;R$ 0,00;;R$ 2.700,00;;R$ 0,00;;20,0%;;0,0%;;;26/10/2026;Rhino Holding & Participacoes S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
C4 Pool #1;Pool;27/10/2026;485.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;40,0%;;0,0%;;;23/07/2025;C4 CAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Produto Encerrado
DS Pool #2;Pool;11/11/2026;500.0;R$ 1.452.152,91;R$ 1.575.635,32;R$ 0,00;R$ 2.048.826,49;R$ 0,00;R$ 2.500,00;R$ 1,30;R$ 0,00;-8,5%;20,0%;141,1%;596.866,3%;3,2%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;11/11/2026;DS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Zero Paralelo Pool #1;Pool;25/12/2026;544.0;R$ 69.079,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.866,67;R$ 0,00;;R$ 0,00;;0,0%;;0,0%;;;25/12/2026;AMFI CONSULTING LTDA;;Oferta Pública;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
E-ctare Pool #1;Pool;28/02/2027;609.0;R$ 11.064.588,72;R$ 8.690.193,27;R$ 2.374.395,45;R$ 6.871.180,25;R$ 4.335.758,79;R$ 25.000,00;R$ 0,92;R$ 0,00;21,5%;20,0%;7,4%;167.350,3%;1,8%;Percentual mínimo de garantias;28/07/2025;ECTARE PAY SERVICOS DE GESTAO DE PAGAMENTOS S/A,;;Oferta Privada;CPR / Duplicata;Captação finalizada
Credmei Pool #1;Pool;15/03/2027;624.0;R$ 22.275.059,82;R$ 17.972.934,50;R$ 4.302.125,33;R$ 19.170.684,30;R$ 0,00;R$ 0,00;R$ 1,10;R$ 0,00;19,3%;10,0%;3,2%;502.471,9%;3,0%;;13/04/2026;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
Pool Nexo #1;Pool;26/03/2027;635.0;R$ 143.016,57;R$ 75.899,15;R$ 67.117,42;R$ 0,00;R$ 1.142,14;R$ 0,00;R$ 0,00;R$ 0,00;;5,0%;;0,0%;;;26/03/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
a55 Cartão Pool #1;Pool;01/04/2027;641.0;R$ 12.516.438,09;R$ 0,00;R$ 12.516.438,09;R$ 12.512.265,83;R$ 4.078,92;R$ 0,00;;R$ 0,00;100,0%;1,0%;5,1%;0,0%;1,6%;;;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
Chronos Pool #1;Pool;14/06/2027;715.0;R$ 1.371.465,30;R$ 1.001.677,70;R$ 369.787,60;R$ 371.465,30;R$ 975.000,00;R$ 25.000,00;R$ 0,40;R$ 0,00;27,0%;25,0%;;0,0%;9,2%;Concentração máx por cedente em percentual;13/01/2027;CHRONOS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Em captação
Faighus Pool #1;Pool;14/06/2027;715.0;R$ 1.442.302,38;R$ 1.008.567,50;R$ 433.734,88;R$ 814.821,01;R$ 602.546,72;R$ 25.000,00;R$ 0,87;R$ 0,00;30,1%;25,0%;1,1%;65,4%;6,8%;;13/07/2025;FAIGHUS SECURITIZADORA S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Price Pool #1 ;Pool;24/06/2027;725.0;R$ 974.860,28;R$ 751.888,20;R$ 222.972,08;R$ 215.359,08;R$ 734.501,20;R$ 25.000,00;R$ 0,29;R$ 0,00;22,9%;20,0%;;0,0%;5,6%;Concentração máx por sacado, Concentração máx por cedente em percentual;24/07/2025;PRICE SECURITIZADORA S/A;;Oferta Privada;Duplicata;Em captação
Blipay Pool #2;Pool;13/07/2027;744.0;R$ 1.363.801,10;R$ 960.778,00;R$ 403.023,10;R$ 2.171.581,67;R$ 680.693,87;R$ 25.000,00;R$ 2,66;R$ 0,00;29,6%;30,0%;93,8%;1.118.518,8%;35,4%;Nível crítico de Subordinação da tranche Sênior;13/02/2027;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Maralto Pool #2;Pool;06/08/2027;768.0;R$ 1.389.623,47;R$ 1.492.795,42;R$ 0,00;R$ 0,00;R$ 48.429,09;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;06/08/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / Nota Comercial / CPR / Duplicata / CCB / Ativo Judicial;Em captação
Credmei Pool #2;Pool;28/10/2027;851.0;R$ 23.595.840,21;R$ 20.575.861,50;R$ 3.019.978,71;R$ 21.209.609,46;R$ 0,00;R$ 0,00;R$ 1,07;R$ 0,00;12,8%;10,0%;1,8%;164.743,2%;2,8%;;14/10/2027;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
AmFi Renda Mensal;Pool;19/11/2027;873.0;R$ 4.612.847,29;R$ 1.974.915,42;R$ 582.014,86;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;21/07/2025;AMFI CONSULTING LTDA;;Oferta Pública;CCB / Recebível de Cartão / Duplicata / Nota Comercial;Captação finalizada
B.Invest Pool #1;Pool;23/11/2027;877.0;R$ 45.529.814,97;R$ 38.046.998,98;R$ 5.806.567,48;R$ 40.111.615,67;R$ 503.515,20;R$ 18.000,00;R$ 1,10;R$ 5.000.998,60;16,4%;15,0%;3,4%;83.578,6%;3,1%;;21/12/2026;B.Invest Securitizadora de Créditos S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Em captação
Syntheo Pool #1;Pool;30/11/2027;884.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.225,00;;R$ 0,00;;30,0%;;0,0%;;;28/12/2026;SYNTHÉO SECURITIZADORA DE CRÉDITOS S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
Formento Pool #4;Pool;02/12/2027;886.0;R$ 2.608.948,32;R$ 2.028.495,96;R$ 580.452,36;R$ 1.966.641,73;R$ 618.773,68;R$ 25.000,00;R$ 1,01;R$ 0,00;22,3%;20,0%;4,6%;1.467,1%;3,7%;Concentração máx por cedente em percentual;02/07/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Em captação
Baru Pool #2;Pool;10/12/2027;894.0;R$ 6.748.308,28;R$ 5.042.998,82;R$ 1.705.309,46;R$ 6.715.058,72;R$ 8.260,25;R$ 25.000,00;R$ 1,70;R$ 0,00;25,2%;25,0%;0,0%;10,7%;1,9%;Concentração máx por sacado;10/07/2025;GRIFFIN CAPITAL S.A. SECURITIZADORA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB;Captação finalizada
Poenatela Pool #1;Pool;03/01/2028;918.0;R$ 11.181.865,55;R$ 8.176.905,02;R$ 3.004.960,53;R$ 11.093.184,71;R$ 84.335,99;R$ 22.500,00;R$ 1,40;R$ 0,00;26,9%;20,0%;3,2%;18.155,2%;3,8%;;02/02/2027;RM2 SECURITIZADORA S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
UnionNational Pool #5;Pool;03/01/2028;918.0;R$ 9.731.358,48;R$ 7.616.684,95;R$ 2.114.673,54;R$ 8.825.655,65;R$ 887.477,37;R$ 30.000,00;R$ 1,18;R$ 0,00;21,7%;20,0%;1,6%;11.774,5%;2,1%;;02/02/2027;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Privada;Duplicata;Em captação
Digcap Pool #4;Pool;14/02/2028;960.0;R$ 1.808.122,00;R$ 1.602.945,48;R$ 205.176,52;R$ 1.744.050,48;R$ 49.071,52;R$ 15.000,00;R$ 1,77;R$ 0,00;11,4%;10,0%;;0,0%;3,8%;;14/02/2028;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
a55 Cartão Pool #2;Pool;14/02/2028;960.0;R$ 11.018.224,40;R$ 9.836.657,52;R$ 1.181.566,88;R$ 10.593.084,51;R$ 453.105,31;R$ 25.000,00;R$ 1,18;R$ 0,00;10,7%;10,0%;8,9%;52.965,4%;1,6%;;14/09/2027;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Em captação
Formento Pool #3;Pool;01/03/2028;976.0;R$ 2.597.107,84;R$ 2.069.036,91;R$ 528.070,93;R$ 2.577.541,51;R$ 13.316,33;R$ 6.250,00;R$ 1,28;R$ 0,00;20,3%;20,0%;1,9%;0,0%;2,3%;;30/06/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
AFA Pool #1;Pool;07/03/2028;982.0;R$ 27.110.663,52;R$ 21.101.450,22;R$ 2.291.977,13;R$ 5.642.415,85;R$ 924.335,47;R$ 30.000,00;R$ 0,27;R$ 20.513.912,20;22,2%;25,0%;1,3%;0,0%;2,6%;;07/10/2026;AFA CONSULTORIA DE CREDITO UNIPESSOAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
LeCapital Pool #1;Pool;17/03/2028;992.0;R$ 8.690.240,83;R$ 6.511.481,33;R$ 2.178.759,50;R$ 2.819.324,95;R$ 1.510.642,89;R$ 30.000,00;R$ 0,45;R$ 4.330.272,99;25,1%;25,0%;;0,0%;3,8%;;17/10/2026;LECAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Up Vendas Pool #2;Pool;28/04/2028;1034.0;R$ 3.122.407,85;R$ 2.528.746,09;R$ 593.661,76;R$ 2.878.431,62;R$ 236.540,54;R$ 7.500,00;R$ 1,20;R$ 0,00;19,0%;20,0%;0,0%;0,0%;1,7%;;31/05/2027;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
AmFi Renda Mensal #2;Pool;05/06/2028;1072.0;R$ 78.382,26;R$ 23.125,80;R$ 25.588,94;R$ 0,00;R$ 3.093,19;R$ 5.000,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;05/06/2028;AMFI CONSULTING LTDA;;Oferta Pública;Duplicata / CPR / Nota Comercial / CCB / Ativo Judicial;Em captação
 LC INVESTE Private;Pool;31/08/2028;1159.0;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;;R$ 0,00;100,0%;99,0%;;0,0%;;;;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Ativo Judicial;Captação finalizada
Pool Nexo #2;Pool;31/03/2029;1371.0;R$ 572.093,96;R$ 572.387,61;R$ 0,00;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;31/03/2029;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Em captação
AmFi High Yield Pool #1;Pool;18/06/2029;1450.0;R$ 0,00;;;R$ 0,00;;R$ 1.500,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;CCB / Ativo Judicial / Nota Comercial / Recebível de Cartão / CPR;
AmFi Alta Liquidez;Pool;;;R$ 4.923.481,14;R$ 2.147.251,23;R$ 1.033.377,36;R$ 0,00;R$ 23.422,03;R$ 0,00;R$ 0,00;R$ 0,00;;40,0%;;0,0%;;;;AMFI CONSULTING LTDA;;Oferta Pública;Recebível de Cartão / Nota Comercial / CCB / CPR / Ativo Judicial / Duplicata;Captação finalizada
ABRL Stake Pool;Pool;;;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;CCB;
