Nome;Tipo de Produto;Data de vencimento;Prazo até o vencimento;PL;SR;JR;Carteira;Caixa Livre;Fundo de Reserva;R.G.;Saldo em Aplicações;I.S.;I.S. (Tranche);% de Atraso;% de PDD;Rentabilidade Média Ativos %;Desenquadramentos;Próximo Pagamento;Originador;Emissor;Tipo de Oferta Sênior;Tipos de Ativos;Status do Pool
Allya #2;Pool;06/01/2025;-180.0;R$ 0,00;;;R$ 0,00;;;;R$ 0,00;;1,0%;;0,0%;;;;ALLYA SERVIÇOS LTDA;AMFI REPRESENTAÇÃO OPERACIONAL LTDA;Oferta Privada;CCB;Produto Encerrado
UnionNational Pool #2;Pool;24/01/2025;-162.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;20,0%;;0,0%;;;;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Produto Encerrado
Resolvvi #1;Pool;18/02/2025;-137.0;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;100,0%;1,0%;;0,0%;;;;Resolvvi Tecnologia Ltda;;Oferta Privada;Ativo Judicial;Produto Encerrado
Dinie Pool #1;Pool;01/04/2025;-95.0;R$ 0,02;R$ 0,01;R$ 0,01;R$ 0,00;R$ 0,02;R$ 0,00;R$ 0,00;R$ 0,00;100,0%;20,0%;;0,0%;;Prazo máximo por ativo (dias), Concentração máx por sacado;;DINIE CORRESPONDENTE BANCÁRIO E MEIOS DE PAGAMENTOS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Produto Encerrado
Plin Pool #1;Pool;19/04/2025;-77.0;R$ 0,00;;;R$ 0,00;;R$ 30.000,00;;R$ 0,00;;20,0%;;0,0%;;;;GARANTIZA SOLUCOES FINANCEIRAS LTDA;AMFI REPRESENTAÇÃO OPERACIONAL LTDA;Oferta Pública;Duplicata;Pré-captação
LC INVESTE Pool #1;Pool;11/05/2025;-55.0;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;100,0%;20,0%;;0,0%;;;;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Ativo Judicial;Produto Encerrado
AmFi Pool de Unitokens ;Pool;23/05/2025;-43.0;R$ 94,14;R$ 0,01;R$ 94,13;R$ 0,00;R$ 94,14;R$ 0,00;R$ 0,00;R$ 0,00;;10,0%;;0,0%;;;;AMFI CONSULTING LTDA;;Oferta Privada;Duplicata / Recebível de Cartão;Captação finalizada
NLT Tech One;Pool;31/05/2025;-35.0;R$ 1.522.412,64;R$ 0,00;R$ 1.522.412,64;R$ 1.569.497,57;R$ 0,00;R$ 0,00;;R$ 0,00;100,0%;1,0%;103,1%;47.084,9%;1,9%;;;Next Level Tecnologia LTDA;;Oferta Privada;CCB / Nota Comercial;Captação finalizada
Flowins Café Pool #1;Pool;14/06/2025;-21.0;R$ 0,04;R$ 0,00;R$ 0,04;R$ 0,00;R$ 0,04;R$ 0,00;;R$ 0,00;;;;0,0%;;Concentração máx por sacado;;Flowins;;;CCB;
Blipay Pool #1;Pool;26/07/2025;21.0;R$ 5.307.394,90;R$ 1.577.770,53;R$ 3.729.624,37;R$ 7.084.630,68;R$ 1.710.424,61;R$ 5.000,00;R$ 4,55;R$ 0,00;70,3%;30,0%;79,1%;3.151.012,8%;40,9%;;26/07/2025;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Digcap Pool #2;Pool;14/08/2025;40.0;R$ 995.110,17;R$ 440.319,74;R$ 554.790,43;R$ 985.992,47;R$ 0,00;R$ 1.500,00;R$ 3,19;R$ 0,00;55,8%;10,0%;20,8%;0,0%;4,0%;Prazo máximo por ativo (dias), Concentração máx por cedente em percentual;16/07/2025;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Privada;Ativo Judicial;Captação finalizada
DS Pool #1;Pool;17/08/2025;43.0;R$ 359.897,99;R$ 351.795,33;R$ 8.102,66;R$ 495.180,89;R$ 0,00;R$ 2.500,00;R$ 1,41;R$ 0,00;2,3%;20,0%;137,6%;135.372,4%;3,5%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;17/08/2025;DS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
a55 Pool #2;Pool;13/09/2025;70.0;R$ 107.867,59;R$ 0,00;R$ 107.867,59;R$ 358.969,61;R$ 0,00;R$ 2.000,00;R$ 822.270.584,66;R$ 0,00;100,0%;20,0%;332,8%;251.278,7%;5,0%;Concentração máx por sacado, Concentração máx por cedente em percentual, Inadimplência percentual máxima da carteira;12/09/2025;a55 Consultoria em Credito Ltda.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Pool M2 #1;Pool;19/10/2025;106.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;;
Teddy Hub Pool 1;Pool;30/10/2025;117.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;;R$ 0,00;;20,0%;;0,0%;;;10/11/2025;TEDDY HUB DIGITAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Dinie Pool #2;Pool;30/11/2025;148.0;R$ 898.056,11;R$ 722.124,48;R$ 175.931,63;R$ 1.046.002,41;R$ 271.822,25;R$ 6.000,00;R$ 1,54;R$ 0,00;19,6%;20,0%;64,7%;82.224,5%;12,4%;Concentração máx por sacado;31/07/2025;DINIE CORRESPONDENTE BANCÁRIO E MEIOS DE PAGAMENTOS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
UnionNational Pool #4;Pool;25/12/2025;173.0;R$ 1.153.670,26;R$ 891.314,34;R$ 262.355,92;R$ 1.019.723,26;R$ 124.111,01;R$ 10.000,00;R$ 1,17;R$ 0,00;22,7%;20,0%;2,8%;164,0%;2,1%;;25/12/2025;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Captação finalizada
MMK Private;Pool;31/12/2025;179.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;1,0%;;0,0%;;;;MMK Partners;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB / Nota Comercial;Produto Encerrado
LC Investe Pool #2;Pool;31/01/2026;210.0;R$ 985.864,26;R$ 831.557,55;R$ 154.306,71;R$ 840.655,40;R$ 0,00;R$ 4.500,00;R$ 1,14;R$ 66.690,45;15,7%;10,0%;;0,0%;2,2%;Concentração máx por sacado;05/01/2026;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Ativo Judicial;Captação finalizada
Up Vendas #1;Pool;01/02/2026;211.0;R$ 12.428,41;R$ 0,01;R$ 12.428,40;R$ 0,00;R$ 0,00;;R$ 0,00;R$ 0,00;100,0%;20,0%;;0,0%;;;;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
SuperSim Pool #1;Pool;27/02/2026;237.0;R$ 16.455.777,99;R$ 6.967.082,68;R$ 9.488.695,30;R$ 19.609.457,26;R$ 1.572.265,80;R$ 100.000,00;R$ 3,18;R$ 1.819.111,75;57,7%;35,0%;51,4%;5.872.515,2%;41,6%;;27/01/2026;SUPERSIM ANÁLISE DE DADOS E CORRESPONDENTE BANCÁRIO LTDA;;Oferta Privada;CCB;Captação finalizada
Mooney Pool #1;Pool;07/03/2026;245.0;R$ 6.735,16;R$ 0,01;R$ 6.735,15;R$ 69.945,81;R$ 1.735,16;R$ 5.000,00;R$ 9.266.226,53;R$ 0,00;100,0%;15,0%;1.038,5%;69.945,8%;8,8%;;06/09/2025;Mooney S.A. Companhia Securitizadora;;Oferta Pública;Duplicata;Produto Encerrado
UnionNational Pool #3;Pool;18/06/2026;348.0;R$ 892.370,00;R$ 667.446,98;R$ 224.923,02;R$ 820.190,14;R$ 62.179,86;R$ 10.000,00;R$ 1,25;R$ 0,00;25,2%;20,0%;;0,0%;2,1%;;18/06/2026;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Captação finalizada
BMDC Pool #1;Pool;22/08/2026;413.0;R$ 1.163.691,10;R$ 916.380,24;R$ 247.310,86;R$ 1.133.836,27;R$ 37.212,19;R$ 9.000,00;R$ 1,43;R$ 0,00;21,3%;20,0%;;0,0%;2,1%;;22/09/2025;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Formento Pool #1;Pool;15/09/2026;437.0;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;65,0%;20,0%;;0,0%;;Concentração máx por sacado;15/09/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Produto Encerrado
Digcap Pool #3;Pool;03/10/2026;455.0;R$ 2.215.754,60;R$ 1.385.096,28;R$ 830.658,31;R$ 2.212.340,12;R$ 0,00;R$ 5.000,00;R$ 2,03;R$ 0,00;37,5%;15,0%;9,9%;0,0%;4,5%;;28/03/2026;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
Formento Pool #2;Pool;23/10/2026;475.0;R$ 2.238.314,64;R$ 1.746.461,50;R$ 491.853,14;R$ 2.234.972,02;R$ 9,29;R$ 3.333,33;R$ 1,34;R$ 0,00;22,0%;20,0%;0,3%;0,0%;2,7%;;23/10/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Rhino Pool #1;Pool;26/10/2026;478.0;R$ 0,00;;;R$ 0,00;;R$ 2.700,00;;R$ 0,00;;20,0%;;0,0%;;;26/10/2026;Rhino Holding & Participacoes S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
Pool Maralto #1;Pool;26/10/2026;478.0;R$ 87.693,08;R$ 91.226,34;R$ 0,00;R$ 0,00;R$ 107,70;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;27/10/2026;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
C4 Pool #1;Pool;27/10/2026;479.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;40,0%;;0,0%;;;23/07/2025;C4 CAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Produto Encerrado
DS Pool #2;Pool;11/11/2026;494.0;R$ 1.448.151,33;R$ 1.582.397,91;R$ 0,00;R$ 2.048.826,49;R$ 0,00;R$ 2.500,00;R$ 1,29;R$ 0,00;-9,3%;20,0%;141,5%;600.815,9%;3,2%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;11/11/2026;DS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Zero Paralelo Pool #1;Pool;25/12/2026;538.0;R$ 69.283,85;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11.225,51;R$ 0,00;;R$ 0,00;;0,0%;;0,0%;;;25/12/2026;AMFI CONSULTING LTDA;;Oferta Pública;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
E-ctare Pool #1;Pool;28/02/2027;603.0;R$ 10.431.417,05;R$ 8.307.240,82;R$ 2.124.176,23;R$ 7.254.900,72;R$ 3.553.380,10;R$ 25.000,00;R$ 1,02;R$ 0,00;20,4%;20,0%;7,8%;401.863,8%;1,8%;Percentual mínimo de garantias;28/07/2025;ECTARE PAY SERVICOS DE GESTAO DE PAGAMENTOS S/A,;;Oferta Privada;CPR / Duplicata;Captação finalizada
Credmei Pool #1;Pool;15/03/2027;618.0;R$ 22.455.657,11;R$ 18.026.863,75;R$ 4.428.793,35;R$ 18.516.889,94;R$ 0,00;R$ 0,00;R$ 1,06;R$ 0,00;19,7%;10,0%;2,0%;415.700,5%;3,0%;;13/04/2026;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
Pool Nexo #1;Pool;26/03/2027;629.0;R$ 143.448,95;R$ 76.119,08;R$ 67.329,86;R$ 0,00;R$ 1.142,14;R$ 0,00;R$ 0,00;R$ 0,00;;5,0%;;0,0%;;;26/03/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
a55 Cartão Pool #1;Pool;01/04/2027;635.0;R$ 12.546.065,92;R$ 0,00;R$ 12.546.065,92;R$ 12.543.082,81;R$ 2.889,51;R$ 0,00;;R$ 0,00;100,0%;1,0%;3,5%;0,0%;1,6%;;;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
Faighus Pool #1;Pool;14/06/2027;709.0;R$ 1.403.037,88;R$ 1.012.896,25;R$ 390.141,62;R$ 1.065.732,49;R$ 312.691,71;R$ 25.000,00;R$ 1,13;R$ 0,00;27,8%;25,0%;2,8%;386,3%;6,7%;;13/07/2025;FAIGHUS SECURITIZADORA S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Chronos Pool #1;Pool;14/06/2027;709.0;R$ 1.328.540,30;R$ 1.005.884,26;R$ 322.656,04;R$ 378.063,52;R$ 925.476,78;R$ 25.000,00;R$ 0,39;R$ 0,00;24,3%;25,0%;;0,0%;9,2%;Concentração máx por cedente em percentual;13/01/2027;CHRONOS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Price Pool #1 ;Pool;24/06/2027;719.0;R$ 939.941,74;R$ 755.045,77;R$ 184.895,97;R$ 348.663,22;R$ 566.278,52;R$ 25.000,00;R$ 0,48;R$ 0,00;19,7%;20,0%;;0,0%;5,7%;Concentração máx por sacado, Concentração máx por cedente em percentual;24/07/2025;PRICE SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
Blipay Pool #2;Pool;13/07/2027;738.0;R$ 1.189.477,40;R$ 964.901,64;R$ 224.575,76;R$ 2.193.139,67;R$ 670.497,87;R$ 25.000,00;R$ 2,65;R$ 0,00;18,9%;30,0%;172,0%;1.304.204,4%;35,4%;Nível crítico de Subordinação da tranche Sênior;13/02/2027;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Maralto Pool #2;Pool;06/08/2027;762.0;R$ 1.407.735,11;R$ 1.512.370,86;R$ 0,00;R$ 0,00;R$ 22.734,97;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;06/08/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / Nota Comercial / CPR / Duplicata / CCB / Ativo Judicial;Em captação
Credmei Pool #2;Pool;28/10/2027;845.0;R$ 23.659.554,49;R$ 20.665.849,10;R$ 2.993.705,39;R$ 21.723.349,40;R$ 0,00;R$ 0,00;R$ 1,09;R$ 0,00;12,7%;10,0%;0,9%;199.935,0%;2,8%;;14/10/2027;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
AmFi Renda Mensal;Pool;19/11/2027;867.0;R$ 4.628.412,02;R$ 1.982.470,27;R$ 581.581,84;R$ 0,00;R$ 2.060,49;R$ 0,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;21/07/2025;AMFI CONSULTING LTDA;;Oferta Pública;CCB / Recebível de Cartão / Duplicata / Nota Comercial;Captação finalizada
B.Invest Pool #1;Pool;23/11/2027;871.0;R$ 45.786.964,80;R$ 38.188.944,40;R$ 5.914.577,47;R$ 39.041.435,38;R$ 1.856.714,83;R$ 18.000,00;R$ 1,08;R$ 5.003.995,60;16,6%;15,0%;2,8%;99.883,9%;3,1%;;21/12/2026;B.Invest Securitizadora de Créditos S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Em captação
Syntheo Pool #1;Pool;30/11/2027;878.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.225,00;;R$ 0,00;;30,0%;;0,0%;;;28/12/2026;SYNTHÉO SECURITIZADORA DE CRÉDITOS S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
Formento Pool #4;Pool;02/12/2027;880.0;R$ 2.542.709,04;R$ 2.036.542,00;R$ 506.167,04;R$ 2.114.396,74;R$ 404.246,68;R$ 25.000,00;R$ 1,08;R$ 0,00;19,9%;20,0%;0,5%;934,4%;4,2%;;02/08/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Baru Pool #2;Pool;10/12/2027;888.0;R$ 6.738.353,65;R$ 5.062.765,26;R$ 1.675.588,39;R$ 6.737.957,94;R$ 0,00;R$ 25.000,00;R$ 1,69;R$ 0,00;24,9%;25,0%;0,4%;95,9%;1,9%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;10/07/2025;GRIFFIN CAPITAL S.A. SECURITIZADORA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB;Captação finalizada
BMDC Pool #2;Pool;30/12/2027;908.0;R$ 598.360,28;R$ 399.822,88;R$ 198.537,40;R$ 533.406,27;R$ 39.954,01;R$ 25.000,00;R$ 1,79;R$ 0,00;33,4%;20,0%;;0,0%;2,0%;Concentração máx por sacado;30/12/2027;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Em captação
UnionNational Pool #5;Pool;03/01/2028;912.0;R$ 9.740.889,74;R$ 7.615.953,00;R$ 2.124.936,73;R$ 8.452.684,70;R$ 1.260.453,62;R$ 30.000,00;R$ 1,14;R$ 0,00;21,8%;20,0%;1,1%;2.248,6%;2,1%;;02/02/2027;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Privada;Duplicata;Em captação
Poenatela Pool #1;Pool;03/01/2028;912.0;R$ 11.238.023,74;R$ 8.176.882,69;R$ 3.061.141,04;R$ 10.795.858,35;R$ 437.158,89;R$ 22.500,00;R$ 1,36;R$ 0,00;27,2%;20,0%;5,7%;17.493,5%;3,7%;;02/02/2027;RM2 SECURITIZADORA S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Digcap Pool #4;Pool;14/02/2028;954.0;R$ 1.818.382,12;R$ 1.607.646,47;R$ 210.735,65;R$ 1.805.208,48;R$ 0,00;R$ 15.000,00;R$ 1,81;R$ 0,00;11,6%;10,0%;;0,0%;3,7%;;14/02/2028;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
a55 Cartão Pool #2;Pool;14/02/2028;954.0;R$ 10.992.211,81;R$ 9.926.295,15;R$ 1.065.916,66;R$ 11.018.422,60;R$ 67.029,74;R$ 25.000,00;R$ 1,26;R$ 0,00;9,7%;10,0%;8,9%;110.154,6%;1,6%;;14/09/2027;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
Formento Pool #3;Pool;01/03/2028;970.0;R$ 2.564.147,96;R$ 2.069.237,16;R$ 494.910,80;R$ 2.556.209,75;R$ 1.688,21;R$ 6.250,00;R$ 1,27;R$ 0,00;19,3%;20,0%;1,6%;0,0%;2,3%;;30/09/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
AFA Pool #1;Pool;07/03/2028;976.0;R$ 26.923.494,55;R$ 21.182.171,82;R$ 2.008.821,24;R$ 6.043.479,27;R$ 321.818,82;R$ 30.000,00;R$ 0,29;R$ 20.530.211,05;21,3%;25,0%;3,4%;2.014,6%;2,7%;;07/10/2026;AFA CONSULTORIA DE CREDITO UNIPESSOAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
LeCapital Pool #1;Pool;17/03/2028;986.0;R$ 8.704.892,87;R$ 6.535.774,31;R$ 2.169.118,56;R$ 2.777.035,86;R$ 1.479.095,74;R$ 30.000,00;R$ 0,43;R$ 4.418.761,27;24,9%;25,0%;;0,0%;3,8%;;17/10/2026;LECAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Up Vendas Pool #2;Pool;28/04/2028;1028.0;R$ 4.221.644,39;R$ 2.596.854,12;R$ 1.624.790,27;R$ 4.118.647,67;R$ 117.067,11;R$ 7.500,00;R$ 1,66;R$ 0,00;39,1%;20,0%;1,5%;20.593,2%;1,8%;;31/05/2027;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Em captação
AmFi Renda Mensal #2;Pool;05/06/2028;1066.0;R$ 156.064,70;R$ 74.629,87;R$ 51.645,48;R$ 0,00;R$ 20.771,47;R$ 5.000,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;05/06/2028;AMFI CONSULTING LTDA;;Oferta Pública;Duplicata / CPR / Nota Comercial / CCB / Ativo Judicial;Em captação
 LC INVESTE Private;Pool;31/08/2028;1153.0;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;;R$ 0,00;100,0%;99,0%;;0,0%;;;;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Ativo Judicial;Captação finalizada
Pool Nexo #2;Pool;31/03/2029;1365.0;R$ 634.144,88;R$ 634.626,41;R$ 0,00;R$ 0,00;R$ 14.856,33;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;31/03/2029;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Em captação
AmFi High Yield Pool #1;Pool;18/06/2029;1444.0;R$ 0,00;;;R$ 0,00;;R$ 1.500,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;CCB / Ativo Judicial / Nota Comercial / Recebível de Cartão / CPR;
AmFi Alta Liquidez;Pool;;;R$ 4.936.792,12;R$ 2.152.655,33;R$ 1.034.452,99;R$ 0,00;R$ 22.649,28;R$ 0,00;R$ 0,00;R$ 0,00;;40,0%;;0,0%;;;;AMFI CONSULTING LTDA;;Oferta Pública;Recebível de Cartão / Nota Comercial / CCB / CPR / Ativo Judicial / Duplicata;Captação finalizada
