Nome;Tipo de Produto;Data de vencimento;Prazo até o vencimento;PL;SR;JR;Carteira;Caixa Livre;Fundo de Reserva;R.G.;Saldo em Aplicações;I.S.;I.S. (Tranche);% de Atraso;% de PDD;Rentabilidade Média Ativos %;Desenquadramentos;Próximo Pagamento;Originador;Emissor;Tipo de Oferta Sênior;Tipos de Ativos;Status do Pool
Plin Pool #1;Pool;19/04/2025;-68.0;R$ 0,00;;;R$ 0,00;;R$ 30.000,00;;R$ 0,00;;20,0%;;0,0%;;;;GARANTIZA SOLUCOES FINANCEIRAS LTDA;AMFI REPRESENTAÇÃO OPERACIONAL LTDA;Oferta Pública;Duplicata;Pré-captação
LC INVESTE Pool #1;Pool;11/05/2025;-46.0;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;100,0%;20,0%;;0,0%;;;;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Ativo Judicial;Produto Encerrado
AmFi Pool de Unitokens ;Pool;23/05/2025;-34.0;R$ 94,14;R$ 0,01;R$ 94,13;R$ 0,00;R$ 94,14;R$ 0,00;R$ 0,00;R$ 0,00;;10,0%;;0,0%;;;;AMFI CONSULTING LTDA;;Oferta Privada;Duplicata / Recebível de Cartão;Captação finalizada
NLT Tech One;Pool;31/05/2025;-26.0;R$ 1.553.802,59;R$ 0,00;R$ 1.553.802,59;R$ 1.569.497,57;R$ 0,00;R$ 0,00;;R$ 0,00;100,0%;1,0%;101,0%;15.695,0%;1,9%;;;Next Level Tecnologia LTDA;;Oferta Privada;CCB / Nota Comercial;Captação finalizada
Flowins Café Pool #1;Pool;14/06/2025;-12.0;R$ 0,04;R$ 0,00;R$ 0,04;R$ 0,00;R$ 0,04;R$ 0,00;;R$ 0,00;;;;0,0%;;Concentração máx por sacado;;Flowins;;;CCB;
Blipay Pool #1;Pool;26/07/2025;30.0;R$ 5.137.015,80;R$ 1.568.338,66;R$ 3.568.677,14;R$ 6.476.221,00;R$ 1.965.382,45;R$ 5.000,00;R$ 4,37;R$ 0,00;69,5%;30,0%;61,9%;2.967.940,1%;39,0%;;26/07/2025;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Digcap Pool #2;Pool;14/08/2025;49.0;R$ 994.614,69;R$ 485.425,69;R$ 509.189,00;R$ 985.505,61;R$ 0,00;R$ 1.500,00;R$ 2,91;R$ 0,00;51,2%;10,0%;21,4%;0,0%;4,0%;Prazo máximo por ativo (dias), Concentração máx por cedente em percentual;16/07/2025;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Privada;Ativo Judicial;Captação finalizada
DS Pool #1;Pool;17/08/2025;52.0;R$ 364.449,21;R$ 349.782,68;R$ 14.666,53;R$ 495.180,89;R$ 0,00;R$ 2.500,00;R$ 1,42;R$ 0,00;4,0%;20,0%;135,9%;130.821,2%;3,5%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;17/08/2025;DS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
a55 Pool #2;Pool;13/09/2025;79.0;R$ 231.010,19;R$ 144.162,67;R$ 86.847,52;R$ 369.272,07;R$ 124.497,08;R$ 5.000,00;R$ 2,56;R$ 0,00;37,6%;20,0%;159,9%;258.490,4%;5,0%;Concentração máx por sacado, Concentração máx por cedente em percentual, Inadimplência percentual máxima da carteira;12/09/2025;a55 Consultoria em Credito Ltda.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Pool M2 #1;Pool;19/10/2025;115.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;;
Teddy Hub Pool 1;Pool;30/10/2025;126.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;;R$ 0,00;;20,0%;;0,0%;;;10/11/2025;TEDDY HUB DIGITAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Dinie Pool #2;Pool;30/11/2025;157.0;R$ 941.139,67;R$ 717.807,64;R$ 223.332,03;R$ 963.926,59;R$ 343,71;R$ 6.000,00;R$ 1,45;R$ 0,00;23,5%;20,0%;8,0%;28.657,6%;12,5%;Concentração máx por sacado;31/07/2025;DINIE CORRESPONDENTE BANCÁRIO E MEIOS DE PAGAMENTOS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
UnionNational Pool #4;Pool;25/12/2025;182.0;R$ 1.145.670,55;R$ 886.562,66;R$ 259.107,88;R$ 1.056.743,31;R$ 79.950,74;R$ 10.000,00;R$ 1,22;R$ 0,00;22,6%;20,0%;1,3%;1.023,5%;2,1%;;25/12/2025;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Captação finalizada
MMK Private;Pool;31/12/2025;188.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;1,0%;;0,0%;;;;MMK Partners;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB / Nota Comercial;Produto Encerrado
LC Investe Pool #2;Pool;31/01/2026;219.0;R$ 980.374,57;R$ 826.165,31;R$ 154.209,26;R$ 835.082,14;R$ 0,00;R$ 4.500,00;R$ 1,15;R$ 66.598,41;15,7%;10,0%;;0,0%;2,2%;Concentração máx por sacado;05/01/2026;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Ativo Judicial;Captação finalizada
Up Vendas #1;Pool;01/02/2026;220.0;R$ 1.512.887,65;R$ 0,01;R$ 1.512.887,64;R$ 769.447,11;R$ 743.440,54;;R$ 84.268.849,35;R$ 0,00;100,0%;20,0%;3,9%;0,0%;1,7%;;;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
SuperSim Pool #1;Pool;27/02/2026;246.0;R$ 15.897.302,66;R$ 6.925.433,65;R$ 8.971.869,01;R$ 18.579.786,00;R$ 1.122.535,60;R$ 100.000,00;R$ 3,09;R$ 1.818.735,28;56,5%;35,0%;48,2%;5.099.779,3%;41,8%;;27/01/2026;SUPERSIM ANÁLISE DE DADOS E CORRESPONDENTE BANCÁRIO LTDA;;Oferta Privada;CCB;Captação finalizada
Mooney Pool #1;Pool;07/03/2026;254.0;R$ 7.285,66;R$ 0,01;R$ 7.285,65;R$ 69.945,81;R$ 2.285,66;R$ 5.000,00;R$ 9.319.544,44;R$ 0,00;100,0%;15,0%;960,1%;69.945,8%;8,8%;;06/09/2025;Mooney S.A. Companhia Securitizadora;;Oferta Pública;Duplicata;Produto Encerrado
UnionNational Pool #3;Pool;18/06/2026;357.0;R$ 887.213,43;R$ 663.888,76;R$ 223.324,67;R$ 837.025,59;R$ 40.640,44;R$ 10.000,00;R$ 1,29;R$ 0,00;25,2%;20,0%;1,4%;452,6%;2,1%;;18/06/2026;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Captação finalizada
BMDC Pool #1;Pool;22/08/2026;422.0;R$ 1.158.691,76;R$ 911.874,12;R$ 246.817,64;R$ 1.129.091,08;R$ 20.600,68;R$ 9.000,00;R$ 1,44;R$ 0,00;21,3%;20,0%;;0,0%;2,1%;Concentração máx por sacado;22/09/2025;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Formento Pool #1;Pool;15/09/2026;446.0;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;65,0%;20,0%;;0,0%;;Concentração máx por sacado;15/09/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Produto Encerrado
Digcap Pool #3;Pool;03/10/2026;464.0;R$ 2.288.319,81;R$ 1.473.380,64;R$ 814.939,17;R$ 2.188.018,32;R$ 95.092,25;R$ 5.000,00;R$ 1,90;R$ 0,00;35,6%;15,0%;9,5%;0,0%;4,5%;;28/03/2026;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
Formento Pool #2;Pool;23/10/2026;484.0;R$ 2.224.801,89;R$ 1.736.922,82;R$ 487.879,07;R$ 2.208.884,19;R$ 12.584,37;R$ 3.333,33;R$ 1,32;R$ 0,00;21,9%;20,0%;;0,0%;2,4%;;23/10/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Pool Maralto #1;Pool;26/10/2026;487.0;R$ 87.329,85;R$ 90.776,11;R$ 0,00;R$ 0,00;R$ 107,70;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;27/10/2026;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
Rhino Pool #1;Pool;26/10/2026;487.0;R$ 0,00;;;R$ 0,00;;R$ 2.700,00;;R$ 0,00;;20,0%;;0,0%;;;26/10/2026;Rhino Holding & Participacoes S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
C4 Pool #1;Pool;27/10/2026;488.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;40,0%;;0,0%;;;23/07/2025;C4 CAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Produto Encerrado
DS Pool #2;Pool;11/11/2026;503.0;R$ 1.452.152,91;R$ 1.572.938,38;R$ 0,00;R$ 2.048.826,49;R$ 0,00;R$ 2.500,00;R$ 1,30;R$ 0,00;-8,3%;20,0%;141,1%;596.866,3%;3,2%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;11/11/2026;DS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Zero Paralelo Pool #1;Pool;25/12/2026;547.0;R$ 68.976,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 896,67;R$ 0,00;;R$ 0,00;;0,0%;;0,0%;;;25/12/2026;AMFI CONSULTING LTDA;;Oferta Pública;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
E-ctare Pool #1;Pool;28/02/2027;612.0;R$ 11.054.469,94;R$ 8.676.931,37;R$ 2.377.538,57;R$ 6.860.816,35;R$ 4.335.758,79;R$ 25.000,00;R$ 0,93;R$ 0,00;21,5%;20,0%;7,4%;167.105,2%;1,8%;Percentual mínimo de garantias;28/06/2025;ECTARE PAY SERVICOS DE GESTAO DE PAGAMENTOS S/A,;;Oferta Privada;CPR / Duplicata;Captação finalizada
Credmei Pool #1;Pool;15/03/2027;627.0;R$ 22.254.324,22;R$ 17.951.408,00;R$ 4.302.916,23;R$ 18.830.195,30;R$ 0,00;R$ 0,00;R$ 1,08;R$ 0,00;19,3%;10,0%;4,4%;468.473,2%;3,0%;;13/04/2026;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
Pool Nexo #1;Pool;26/03/2027;638.0;R$ 142.784,78;R$ 75.811,35;R$ 66.973,43;R$ 0,00;R$ 2.608,08;R$ 0,00;R$ 0,00;R$ 0,00;;5,0%;;0,0%;;;26/03/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
a55 Cartão Pool #1;Pool;01/04/2027;644.0;R$ 12.497.772,74;R$ 0,00;R$ 12.497.772,74;R$ 12.170.884,52;R$ 326.795,01;R$ 0,00;;R$ 0,00;100,0%;1,0%;4,8%;0,0%;1,6%;;;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
Chronos Pool #1;Pool;14/06/2027;718.0;R$ 0,00;;;R$ 0,00;;R$ 25.000,00;;R$ 0,00;;25,0%;;0,0%;;;13/01/2027;CHRONOS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Em captação
Faighus Pool #1;Pool;14/06/2027;718.0;R$ 1.437.295,39;R$ 1.006.841,19;R$ 430.454,20;R$ 706.368,67;R$ 705.926,72;R$ 25.000,00;R$ 0,76;R$ 0,00;30,0%;25,0%;;0,0%;7,2%;;13/07/2025;FAIGHUS SECURITIZADORA S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Price Pool #1 ;Pool;24/06/2027;728.0;R$ 974.062,50;R$ 750.000,00;R$ 224.062,50;R$ 0,00;R$ 949.062,50;R$ 25.000,00;R$ 0,00;R$ 0,00;;20,0%;;0,0%;;;24/07/2025;PRICE SECURITIZADORA S/A;;Oferta Privada;Duplicata;Pré-captação
Blipay Pool #2;Pool;13/07/2027;747.0;R$ 1.462.779,52;R$ 948.133,49;R$ 514.646,04;R$ 2.147.840,77;R$ 669.693,87;R$ 25.000,00;R$ 2,69;R$ 0,00;35,2%;30,0%;87,5%;984.799,4%;35,4%;;13/02/2027;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Em captação
Maralto Pool #2;Pool;06/08/2027;771.0;R$ 1.356.307,08;R$ 1.459.302,77;R$ 0,00;R$ 0,00;R$ 39.487,05;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;06/08/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / Nota Comercial / CPR / Duplicata / CCB / Ativo Judicial;Em captação
Credmei Pool #2;Pool;28/10/2027;854.0;R$ 23.542.063,05;R$ 20.539.976,27;R$ 3.002.086,77;R$ 21.221.702,12;R$ 0,00;R$ 0,00;R$ 1,07;R$ 0,00;12,8%;10,0%;1,1%;162.950,3%;2,8%;;14/10/2027;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
AmFi Renda Mensal;Pool;19/11/2027;876.0;R$ 4.605.086,84;R$ 1.971.901,54;R$ 580.635,76;R$ 0,00;R$ 2.567,06;R$ 0,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;21/07/2025;AMFI CONSULTING LTDA;;Oferta Pública;CCB / Recebível de Cartão / Duplicata / Nota Comercial;Captação finalizada
B.Invest Pool #1;Pool;23/11/2027;880.0;R$ 45.402.153,82;R$ 37.990.368,65;R$ 5.738.405,81;R$ 39.378.698,29;R$ 6.124.045,26;R$ 18.000,00;R$ 1,08;R$ 0,00;16,3%;15,0%;4,5%;104.526,6%;3,1%;;21/12/2026;B.Invest Securitizadora de Créditos S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Em captação
Syntheo Pool #1;Pool;30/11/2027;887.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.225,00;;R$ 0,00;;30,0%;;0,0%;;;28/12/2026;SYNTHÉO SECURITIZADORA DE CRÉDITOS S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
Formento Pool #4;Pool;02/12/2027;889.0;R$ 2.603.801,83;R$ 2.025.286,45;R$ 578.515,38;R$ 1.708.137,26;R$ 870.750,97;R$ 25.000,00;R$ 0,88;R$ 0,00;22,2%;20,0%;0,3%;0,0%;3,6%;Concentração máx por cedente em percentual;02/07/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Em captação
Baru Pool #2;Pool;10/12/2027;897.0;R$ 6.735.660,39;R$ 5.035.113,87;R$ 1.700.546,52;R$ 6.636.175,62;R$ 74.484,77;R$ 25.000,00;R$ 1,69;R$ 0,00;25,3%;25,0%;0,0%;0,0%;1,9%;Concentração máx por sacado;10/07/2025;GRIFFIN CAPITAL S.A. SECURITIZADORA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB;Captação finalizada
UnionNational Pool #5;Pool;03/01/2028;921.0;R$ 9.709.611,01;R$ 7.604.775,92;R$ 2.104.835,09;R$ 9.310.012,49;R$ 379.869,05;R$ 30.000,00;R$ 1,25;R$ 0,00;21,7%;20,0%;1,8%;10.270,5%;2,1%;;02/02/2027;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Privada;Duplicata;Em captação
Poenatela Pool #1;Pool;03/01/2028;921.0;R$ 11.134.225,20;R$ 8.163.815,16;R$ 2.970.410,04;R$ 10.691.224,57;R$ 441.382,67;R$ 22.500,00;R$ 1,35;R$ 0,00;26,7%;20,0%;4,6%;20.882,0%;3,8%;;02/02/2027;RM2 SECURITIZADORA S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
a55 Cartão Pool #2;Pool;14/02/2028;963.0;R$ 10.635.483,25;R$ 9.556.140,66;R$ 1.079.342,59;R$ 10.221.317,74;R$ 440.272,10;R$ 25.000,00;R$ 1,18;R$ 0,00;10,2%;10,0%;9,4%;51.106,6%;1,6%;;14/09/2027;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Em captação
Digcap Pool #4;Pool;14/02/2028;963.0;R$ 1.797.491,78;R$ 1.600.600,14;R$ 196.891,64;R$ 1.614.202,05;R$ 168.289,73;R$ 15.000,00;R$ 1,65;R$ 0,00;11,0%;10,0%;;0,0%;3,8%;;14/02/2028;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
Formento Pool #3;Pool;01/03/2028;979.0;R$ 2.591.264,53;R$ 2.065.647,94;R$ 525.616,59;R$ 2.583.790,80;R$ 1.223,73;R$ 6.250,00;R$ 1,29;R$ 0,00;20,3%;20,0%;1,6%;0,0%;2,3%;;30/06/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
AFA Pool #1;Pool;07/03/2028;985.0;R$ 27.087.698,08;R$ 21.069.247,78;R$ 2.307.302,77;R$ 4.896.327,52;R$ 1.657.248,54;R$ 30.000,00;R$ 0,23;R$ 20.505.773,25;22,2%;25,0%;2,6%;1.651,2%;2,7%;;07/10/2026;AFA CONSULTORIA DE CREDITO UNIPESSOAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
LeCapital Pool #1;Pool;17/03/2028;995.0;R$ 8.678.352,22;R$ 6.501.789,44;R$ 2.176.562,78;R$ 2.808.733,29;R$ 1.510.642,89;R$ 30.000,00;R$ 0,45;R$ 4.328.976,04;25,1%;25,0%;;0,0%;3,8%;;17/10/2026;LECAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Up Vendas Pool #2;Pool;28/04/2028;1037.0;R$ 3.108.340,99;R$ 2.525.174,00;R$ 583.167,00;R$ 2.457.153,04;R$ 662.543,64;R$ 7.500,00;R$ 1,02;R$ 0,00;18,8%;20,0%;0,2%;12.285,8%;1,7%;;31/05/2027;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
AmFi Renda Mensal #2;Pool;05/06/2028;1075.0;R$ 74.177,91;R$ 18.999,22;R$ 25.559,76;R$ 0,00;R$ 1.185,82;R$ 5.000,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;05/06/2028;AMFI CONSULTING LTDA;;Oferta Pública;Duplicata / CPR / Nota Comercial / CCB / Ativo Judicial;Em captação
 LC INVESTE Private;Pool;31/08/2028;1162.0;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;;R$ 0,00;100,0%;99,0%;;0,0%;;;;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Ativo Judicial;Captação finalizada
Pool Nexo #2;Pool;31/03/2029;1374.0;R$ 571.126,24;R$ 571.579,06;R$ 0,00;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;31/03/2029;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Em captação
AmFi High Yield Pool #1;Pool;18/06/2029;1453.0;R$ 0,00;;;R$ 0,00;;R$ 1.500,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;CCB / Ativo Judicial / Nota Comercial / Recebível de Cartão / CPR;
Brás Capital Bridge Loans #1;Pool;;;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;;;;0,0%;;;;(inoperante agent antigo pool inoperante) Brás Capital LTDA;;Oferta Privada;;
ABRL Stake Pool;Pool;;;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;CCB;
Sector Condo #1;Pool;;;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;;100,0%;;0,0%;;;;SECTOR TECNOLOGIA EM COBRANCA LTDA;;Oferta Privada;;
AmFi Alta Liquidez;Pool;;;R$ 4.915.710,56;R$ 2.144.218,03;R$ 1.031.365,00;R$ 0,00;R$ 85.680,13;R$ 0,00;R$ 0,00;R$ 0,00;;40,0%;;0,0%;;;;AMFI CONSULTING LTDA;;Oferta Pública;Recebível de Cartão / Nota Comercial / CCB / CPR / Ativo Judicial / Duplicata;Captação finalizada
