Nome;Tipo de Produto;Data de vencimento;Prazo até o vencimento;PL;SR;JR;Carteira;Caixa Livre;Fundo de Reserva;R.G.;Saldo em Aplicações;I.S.;I.S. (Tranche);% de Atraso;% de PDD;Rentabilidade Média Ativos %;Desenquadramentos;Próximo Pagamento;Originador;Emissor;Tipo de Oferta Sênior;Tipos de Ativos;Status do Pool
Blipay Pool #1;Pool;26/07/2025;18.0;R$ 5.201.020,42;R$ 1.579.122,57;R$ 3.621.897,86;R$ 7.157.174,49;R$ 1.710.424,61;R$ 5.000,00;R$ 4,54;R$ 0,00;69,6%;30,0%;134,3%;3.329.931,1%;40,9%;;26/07/2025;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Digcap Pool #2;Pool;14/08/2025;37.0;R$ 997.364,77;R$ 440.980,07;R$ 556.384,70;R$ 988.329,18;R$ 0,00;R$ 1.500,00;R$ 3,18;R$ 0,00;55,8%;10,0%;20,7%;0,0%;4,0%;Prazo máximo por ativo (dias), Concentração máx por cedente em percentual;16/07/2025;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Privada;Ativo Judicial;Captação finalizada
DS Pool #1;Pool;17/08/2025;40.0;R$ 359.897,99;R$ 352.083,79;R$ 7.814,20;R$ 495.180,89;R$ 0,00;R$ 2.500,00;R$ 1,41;R$ 0,00;2,2%;20,0%;137,6%;135.372,4%;3,5%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;17/08/2025;DS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
a55 Pool #2;Pool;13/09/2025;67.0;R$ 107.867,65;R$ 0,00;R$ 107.867,65;R$ 358.969,61;R$ 0,00;R$ 2.000,00;R$ 821.145.302,90;R$ 0,00;100,0%;20,0%;332,8%;251.278,7%;5,0%;Concentração máx por sacado, Concentração máx por cedente em percentual, Inadimplência percentual máxima da carteira;12/09/2025;a55 Consultoria em Credito Ltda.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Pool M2 #1;Pool;19/10/2025;103.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;;
Teddy Hub Pool 1;Pool;30/10/2025;114.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;;R$ 0,00;;20,0%;;0,0%;;;10/11/2025;TEDDY HUB DIGITAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Dinie Pool #2;Pool;30/11/2025;145.0;R$ 923.606,83;R$ 722.743,29;R$ 200.863,55;R$ 774.470,63;R$ 206.374,48;R$ 6.000,00;R$ 1,18;R$ 0,00;19,8%;20,0%;23,8%;63.047,3%;12,0%;Concentração máx por sacado;31/07/2025;DINIE CORRESPONDENTE BANCÁRIO E MEIOS DE PAGAMENTOS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
UnionNational Pool #4;Pool;25/12/2025;170.0;R$ 1.155.776,33;R$ 891.995,23;R$ 263.781,10;R$ 1.142.248,04;R$ 3.692,30;R$ 10.000,00;R$ 1,31;R$ 0,00;22,8%;20,0%;2,8%;164,0%;2,1%;;25/12/2025;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Captação finalizada
MMK Private;Pool;31/12/2025;176.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;1,0%;;0,0%;;;;MMK Partners;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB / Nota Comercial;Produto Encerrado
LC Investe Pool #2;Pool;31/01/2026;207.0;R$ 987.897,96;R$ 832.330,73;R$ 155.567,23;R$ 842.521,75;R$ 0,00;R$ 4.500,00;R$ 1,14;R$ 66.721,15;15,8%;10,0%;;0,0%;2,2%;Concentração máx por sacado;05/01/2026;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Ativo Judicial;Captação finalizada
Up Vendas #1;Pool;01/02/2026;208.0;R$ 12.428,41;R$ 0,01;R$ 12.428,40;R$ 0,00;R$ 0,00;;R$ 0,00;R$ 0,00;100,0%;20,0%;;0,0%;;;;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
SuperSim Pool #1;Pool;27/02/2026;234.0;R$ 16.595.943,40;R$ 6.973.052,96;R$ 9.622.890,44;R$ 20.241.768,01;R$ 1.900.418,53;R$ 100.000,00;R$ 3,26;R$ 1.819.237,31;57,8%;35,0%;53,1%;6.172.633,7%;41,5%;;27/01/2026;SUPERSIM ANÁLISE DE DADOS E CORRESPONDENTE BANCÁRIO LTDA;;Oferta Privada;CCB;Captação finalizada
Mooney Pool #1;Pool;07/03/2026;242.0;R$ 6.735,16;R$ 0,01;R$ 6.735,15;R$ 69.945,81;R$ 1.735,16;R$ 5.000,00;R$ 9.258.634,63;R$ 0,00;100,0%;15,0%;1.038,5%;69.945,8%;8,8%;;06/09/2025;Mooney S.A. Companhia Securitizadora;;Oferta Pública;Duplicata;Produto Encerrado
UnionNational Pool #3;Pool;18/06/2026;345.0;R$ 894.058,08;R$ 667.956,85;R$ 226.101,23;R$ 847.396,85;R$ 36.661,23;R$ 10.000,00;R$ 1,29;R$ 0,00;25,3%;20,0%;;0,0%;2,1%;;18/06/2026;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Captação finalizada
BMDC Pool #1;Pool;22/08/2026;410.0;R$ 1.166.056,98;R$ 917.887,22;R$ 248.169,76;R$ 1.136.202,15;R$ 37.212,19;R$ 9.000,00;R$ 1,43;R$ 0,00;21,3%;20,0%;;0,0%;2,1%;;22/09/2025;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Formento Pool #1;Pool;15/09/2026;434.0;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;65,0%;20,0%;;0,0%;;Concentração máx por sacado;15/09/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Produto Encerrado
Digcap Pool #3;Pool;03/10/2026;452.0;R$ 2.227.954,35;R$ 1.386.052,73;R$ 841.901,61;R$ 2.212.321,87;R$ 10.421,66;R$ 5.000,00;R$ 2,02;R$ 0,00;37,8%;15,0%;9,8%;0,0%;4,5%;;28/03/2026;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
Formento Pool #2;Pool;23/10/2026;472.0;R$ 2.239.457,11;R$ 1.747.828,44;R$ 491.628,67;R$ 2.240.671,44;R$ 45,84;R$ 3.333,33;R$ 1,34;R$ 0,00;22,0%;20,0%;4,7%;4.593,5%;2,7%;;23/10/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Rhino Pool #1;Pool;26/10/2026;475.0;R$ 0,00;;;R$ 0,00;;R$ 2.700,00;;R$ 0,00;;20,0%;;0,0%;;;26/10/2026;Rhino Holding & Participacoes S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
Pool Maralto #1;Pool;26/10/2026;475.0;R$ 87.814,50;R$ 91.290,84;R$ 0,00;R$ 0,00;R$ 107,70;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;27/10/2026;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
C4 Pool #1;Pool;27/10/2026;476.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;40,0%;;0,0%;;;23/07/2025;C4 CAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Produto Encerrado
DS Pool #2;Pool;11/11/2026;491.0;R$ 1.446.948,24;R$ 1.583.753,91;R$ 0,00;R$ 2.048.826,49;R$ 0,00;R$ 2.500,00;R$ 1,29;R$ 0,00;-9,5%;20,0%;141,6%;602.019,0%;3,2%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;11/11/2026;DS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Zero Paralelo Pool #1;Pool;25/12/2026;535.0;R$ 69.366,77;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11.225,51;R$ 0,00;;R$ 0,00;;0,0%;;0,0%;;;25/12/2026;AMFI CONSULTING LTDA;;Oferta Pública;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
E-ctare Pool #1;Pool;28/02/2027;600.0;R$ 10.284.023,68;R$ 8.313.586,83;R$ 1.970.436,85;R$ 7.265.937,56;R$ 3.553.380,10;R$ 25.000,00;R$ 1,02;R$ 0,00;19,2%;20,0%;7,9%;560.294,0%;1,8%;Concentração máx por sacado, Percentual mínimo de garantias;28/07/2025;ECTARE PAY SERVICOS DE GESTAO DE PAGAMENTOS S/A,;;Oferta Privada;CPR / Duplicata;Captação finalizada
Credmei Pool #1;Pool;15/03/2027;615.0;R$ 22.401.540,28;R$ 18.037.669,01;R$ 4.363.871,27;R$ 19.254.960,70;R$ 0,00;R$ 0,00;R$ 1,10;R$ 0,00;19,5%;10,0%;4,4%;520.240,2%;3,0%;;13/04/2026;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
Pool Nexo #1;Pool;26/03/2027;626.0;R$ 143.665,09;R$ 76.163,15;R$ 67.501,94;R$ 0,00;R$ 2.192,61;R$ 0,00;R$ 0,00;R$ 0,00;;5,0%;;0,0%;;;26/03/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
a55 Cartão Pool #1;Pool;01/04/2027;632.0;R$ 12.564.639,18;R$ 0,00;R$ 12.564.639,18;R$ 12.557.243,72;R$ 7.301,73;R$ 0,00;;R$ 0,00;100,0%;1,0%;10,6%;0,0%;1,6%;;;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
Chronos Pool #1;Pool;14/06/2027;706.0;R$ 1.331.888,24;R$ 1.006.727,69;R$ 325.160,55;R$ 381.411,46;R$ 925.476,78;R$ 25.000,00;R$ 0,39;R$ 0,00;24,4%;25,0%;;0,0%;9,2%;Concentração máx por cedente em percentual;13/01/2027;CHRONOS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Faighus Pool #1;Pool;14/06/2027;706.0;R$ 1.407.483,16;R$ 1.013.764,23;R$ 393.718,93;R$ 1.112.789,90;R$ 271.704,12;R$ 25.000,00;R$ 1,18;R$ 0,00;28,0%;25,0%;3,8%;2.010,9%;6,8%;;13/07/2025;FAIGHUS SECURITIZADORA S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Price Pool #1 ;Pool;24/06/2027;716.0;R$ 941.900,95;R$ 755.678,87;R$ 186.222,08;R$ 358.146,61;R$ 558.754,34;R$ 25.000,00;R$ 0,49;R$ 0,00;19,8%;20,0%;;0,0%;5,8%;Concentração máx por sacado, Concentração máx por cedente em percentual;24/07/2025;PRICE SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
Blipay Pool #2;Pool;13/07/2027;735.0;R$ 1.362.801,20;R$ 965.728,49;R$ 397.072,71;R$ 1.802.172,12;R$ 670.497,87;R$ 25.000,00;R$ 2,24;R$ 0,00;29,1%;30,0%;132,2%;1.133.616,0%;35,4%;Nível crítico de Subordinação da tranche Sênior;13/02/2027;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Maralto Pool #2;Pool;06/08/2027;759.0;R$ 1.410.847,73;R$ 1.514.526,94;R$ 0,00;R$ 0,00;R$ 165.277,61;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;06/08/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / Nota Comercial / CPR / Duplicata / CCB / Ativo Judicial;Em captação
Credmei Pool #2;Pool;28/10/2027;842.0;R$ 23.658.836,01;R$ 20.683.893,79;R$ 2.974.942,22;R$ 22.487.817,83;R$ 0,00;R$ 0,00;R$ 1,12;R$ 0,00;12,6%;10,0%;4,1%;258.633,8%;2,8%;;14/10/2027;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
AmFi Renda Mensal;Pool;19/11/2027;864.0;R$ 4.636.216,35;R$ 1.983.984,70;R$ 586.179,00;R$ 0,00;R$ 17.854,06;R$ 0,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;21/07/2025;AMFI CONSULTING LTDA;;Oferta Pública;CCB / Recebível de Cartão / Duplicata / Nota Comercial;Captação finalizada
B.Invest Pool #1;Pool;23/11/2027;868.0;R$ 45.865.075,99;R$ 38.217.396,96;R$ 5.962.793,51;R$ 39.640.113,77;R$ 1.340.615,38;R$ 18.000,00;R$ 1,09;R$ 5.005.494,78;16,7%;15,0%;6,8%;139.568,5%;3,1%;;21/12/2026;B.Invest Securitizadora de Créditos S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Em captação
Syntheo Pool #1;Pool;30/11/2027;875.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.225,00;;R$ 0,00;;30,0%;;0,0%;;;28/12/2026;SYNTHÉO SECURITIZADORA DE CRÉDITOS S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
Formento Pool #4;Pool;02/12/2027;877.0;R$ 2.551.316,00;R$ 2.038.155,04;R$ 513.160,96;R$ 2.170.266,48;R$ 356.987,44;R$ 25.000,00;R$ 1,11;R$ 0,00;20,1%;20,0%;0,5%;937,9%;4,2%;;02/08/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Baru Pool #2;Pool;10/12/2027;885.0;R$ 6.750.871,53;R$ 5.066.727,84;R$ 1.684.143,69;R$ 6.746.837,53;R$ 0,00;R$ 25.000,00;R$ 1,69;R$ 0,00;25,0%;25,0%;1,3%;209,5%;1,9%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;10/07/2025;GRIFFIN CAPITAL S.A. SECURITIZADORA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB;Captação finalizada
BMDC Pool #2;Pool;30/12/2027;905.0;R$ 609.531,80;R$ 410.266,27;R$ 199.265,53;R$ 534.470,53;R$ 50.061,27;R$ 25.000,00;R$ 1,75;R$ 0,00;32,7%;20,0%;;0,0%;2,0%;Concentração máx por sacado;30/12/2027;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Em captação
Poenatela Pool #1;Pool;03/01/2028;909.0;R$ 11.266.415,50;R$ 8.183.435,48;R$ 3.082.980,03;R$ 10.755.314,60;R$ 514.135,80;R$ 22.500,00;R$ 1,35;R$ 0,00;27,4%;20,0%;8,0%;25.534,9%;3,7%;;02/02/2027;RM2 SECURITIZADORA S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
UnionNational Pool #5;Pool;03/01/2028;909.0;R$ 9.758.561,80;R$ 7.621.913,94;R$ 2.136.647,87;R$ 8.205.594,17;R$ 1.524.524,91;R$ 30.000,00;R$ 1,10;R$ 0,00;21,9%;20,0%;0,8%;1.557,3%;2,1%;;02/02/2027;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Privada;Duplicata;Em captação
a55 Cartão Pool #2;Pool;14/02/2028;951.0;R$ 11.057.527,89;R$ 9.933.123,53;R$ 1.124.404,36;R$ 11.085.411,06;R$ 16.674,94;R$ 25.000,00;R$ 1,27;R$ 0,00;10,2%;10,0%;0,8%;61.472,2%;1,6%;;14/09/2027;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
Digcap Pool #4;Pool;14/02/2028;951.0;R$ 1.825.069,35;R$ 1.610.002,14;R$ 215.067,21;R$ 1.811.895,71;R$ 0,00;R$ 15.000,00;R$ 1,81;R$ 0,00;11,8%;10,0%;;0,0%;3,7%;;14/02/2028;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
Formento Pool #3;Pool;01/03/2028;967.0;R$ 2.566.233,05;R$ 2.070.933,90;R$ 495.299,15;R$ 2.562.523,09;R$ 1.023,96;R$ 6.250,00;R$ 1,27;R$ 0,00;19,3%;20,0%;4,8%;3.564,0%;2,3%;;30/09/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
AFA Pool #1;Pool;07/03/2028;973.0;R$ 26.945.486,63;R$ 21.198.353,16;R$ 2.011.571,40;R$ 5.995.973,21;R$ 383.164,12;R$ 30.000,00;R$ 0,29;R$ 20.538.370,98;21,3%;25,0%;3,0%;2.021,7%;2,7%;;07/10/2026;AFA CONSULTORIA DE CREDITO UNIPESSOAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
LeCapital Pool #1;Pool;17/03/2028;983.0;R$ 8.716.902,61;R$ 6.540.643,77;R$ 2.176.258,84;R$ 2.964.353,72;R$ 1.302.446,67;R$ 30.000,00;R$ 0,46;R$ 4.420.102,22;25,0%;25,0%;;0,0%;3,8%;;17/10/2026;LECAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Up Vendas Pool #2;Pool;28/04/2028;1025.0;R$ 4.241.060,95;R$ 2.611.301,07;R$ 1.629.759,88;R$ 4.175.853,96;R$ 79.563,41;R$ 7.500,00;R$ 1,68;R$ 0,00;38,4%;20,0%;3,1%;20.879,3%;1,8%;;31/05/2027;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Em captação
AmFi Renda Mensal #2;Pool;05/06/2028;1063.0;R$ 210.620,08;R$ 129.025,01;R$ 51.781,29;R$ 0,00;R$ 4.296,65;R$ 5.000,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;05/06/2028;AMFI CONSULTING LTDA;;Oferta Pública;Duplicata / CPR / Nota Comercial / CCB / Ativo Judicial;Em captação
 LC INVESTE Private;Pool;31/08/2028;1150.0;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;;R$ 0,00;100,0%;99,0%;;0,0%;;;;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Ativo Judicial;Captação finalizada
Pool Nexo #2;Pool;31/03/2029;1362.0;R$ 635.188,35;R$ 635.075,12;R$ 113,23;R$ 0,00;R$ 14.856,33;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;31/03/2029;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Em captação
AmFi High Yield Pool #1;Pool;18/06/2029;1441.0;R$ 0,00;;;R$ 0,00;;R$ 1.500,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;CCB / Ativo Judicial / Nota Comercial / Recebível de Cartão / CPR;
Brás Capital Bridge Loans #1;Pool;;;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;;;;0,0%;;;;(inoperante agent antigo pool inoperante) Brás Capital LTDA;;Oferta Privada;;
