Nome;Tipo de Produto;Data de vencimento;Prazo até o vencimento;PL;SR;JR;Carteira;Caixa Livre;Fundo de Reserva;R.G.;Saldo em Aplicações;I.S.;I.S. (Tranche);% de Atraso;% de PDD;Rentabilidade Média Ativos %;Desenquadramentos;Próximo Pagamento;Originador;Emissor;Tipo de Oferta Sênior;Tipos de Ativos;Status do Pool
Plin Pool #1;Pool;19/04/2025;-73.0;R$ 0,00;;;R$ 0,00;;R$ 30.000,00;;R$ 0,00;;20,0%;;0,0%;;;;GARANTIZA SOLUCOES FINANCEIRAS LTDA;AMFI REPRESENTAÇÃO OPERACIONAL LTDA;Oferta Pública;Duplicata;Pré-captação
LC INVESTE Pool #1;Pool;11/05/2025;-51.0;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;100,0%;20,0%;;0,0%;;;;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Ativo Judicial;Produto Encerrado
AmFi Pool de Unitokens ;Pool;23/05/2025;-39.0;R$ 94,14;R$ 0,01;R$ 94,13;R$ 0,00;R$ 94,14;R$ 0,00;R$ 0,00;R$ 0,00;;10,0%;;0,0%;;;;AMFI CONSULTING LTDA;;Oferta Privada;Duplicata / Recebível de Cartão;Captação finalizada
NLT Tech One;Pool;31/05/2025;-31.0;R$ 1.522.412,64;R$ 0,00;R$ 1.522.412,64;R$ 1.569.497,57;R$ 0,00;R$ 0,00;;R$ 0,00;100,0%;1,0%;103,1%;47.084,9%;1,9%;;;Next Level Tecnologia LTDA;;Oferta Privada;CCB / Nota Comercial;Captação finalizada
Flowins Café Pool #1;Pool;14/06/2025;-17.0;R$ 0,04;R$ 0,00;R$ 0,04;R$ 0,00;R$ 0,04;R$ 0,00;;R$ 0,00;;;;0,0%;;Concentração máx por sacado;;Flowins;;;CCB;
Blipay Pool #1;Pool;26/07/2025;25.0;R$ 5.254.167,17;R$ 1.572.373,97;R$ 3.681.793,20;R$ 6.949.034,85;R$ 1.714.210,45;R$ 5.000,00;R$ 4,56;R$ 0,00;70,1%;30,0%;60,5%;3.072.430,6%;40,9%;;26/07/2025;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Digcap Pool #2;Pool;14/08/2025;44.0;R$ 998.473,13;R$ 486.639,59;R$ 511.833,54;R$ 989.359,27;R$ 0,00;R$ 1.500,00;R$ 2,90;R$ 0,00;51,3%;10,0%;21,4%;0,0%;4,0%;Prazo máximo por ativo (dias), Concentração máx por cedente em percentual;16/07/2025;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Privada;Ativo Judicial;Captação finalizada
DS Pool #1;Pool;17/08/2025;47.0;R$ 359.897,99;R$ 350.643,83;R$ 9.254,16;R$ 495.180,89;R$ 0,00;R$ 2.500,00;R$ 1,41;R$ 0,00;2,6%;20,0%;137,6%;135.372,4%;3,5%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;17/08/2025;DS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
a55 Pool #2;Pool;13/09/2025;74.0;R$ 109.667,51;R$ 0,00;R$ 109.667,51;R$ 358.969,61;R$ 0,00;R$ 2.000,00;R$ 823.773.359,12;R$ 0,00;100,0%;20,0%;327,3%;251.278,7%;5,0%;Concentração máx por sacado, Concentração máx por cedente em percentual, Inadimplência percentual máxima da carteira;12/09/2025;a55 Consultoria em Credito Ltda.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Pool M2 #1;Pool;19/10/2025;110.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;;
Teddy Hub Pool 1;Pool;30/10/2025;121.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;;R$ 0,00;;20,0%;;0,0%;;;10/11/2025;TEDDY HUB DIGITAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Dinie Pool #2;Pool;30/11/2025;152.0;R$ 898.291,08;R$ 719.654,55;R$ 178.636,54;R$ 975.931,69;R$ 0,00;R$ 6.000,00;R$ 1,44;R$ 0,00;19,9%;20,0%;65,1%;76.718,6%;12,5%;Concentração máx por sacado;31/07/2025;DINIE CORRESPONDENTE BANCÁRIO E MEIOS DE PAGAMENTOS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
UnionNational Pool #4;Pool;25/12/2025;177.0;R$ 1.149.240,43;R$ 888.595,99;R$ 260.644,44;R$ 943.297,72;R$ 196.946,36;R$ 10.000,00;R$ 1,08;R$ 0,00;22,7%;20,0%;1,3%;1.003,6%;2,1%;;25/12/2025;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Captação finalizada
MMK Private;Pool;31/12/2025;183.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;1,0%;;0,0%;;;;MMK Partners;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB / Nota Comercial;Produto Encerrado
LC Investe Pool #2;Pool;31/01/2026;214.0;R$ 983.743,78;R$ 828.471,98;R$ 155.271,80;R$ 838.173,63;R$ 0,00;R$ 4.500,00;R$ 1,14;R$ 66.649,53;15,8%;10,0%;;0,0%;2,2%;Concentração máx por sacado;05/01/2026;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Ativo Judicial;Captação finalizada
Up Vendas #1;Pool;01/02/2026;215.0;R$ 1.434.483,65;R$ 0,01;R$ 1.434.483,64;R$ 621.175,77;R$ 813.307,88;;R$ 69.965.302,80;R$ 0,00;100,0%;20,0%;7,2%;0,0%;1,7%;;;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
SuperSim Pool #1;Pool;27/02/2026;241.0;R$ 15.919.788,98;R$ 6.943.252,66;R$ 8.976.536,32;R$ 19.272.767,75;R$ 1.114.757,80;R$ 100.000,00;R$ 3,16;R$ 1.818.944,39;56,4%;35,0%;52,3%;5.775.279,8%;41,9%;;27/01/2026;SUPERSIM ANÁLISE DE DADOS E CORRESPONDENTE BANCÁRIO LTDA;;Oferta Privada;CCB;Captação finalizada
Mooney Pool #1;Pool;07/03/2026;249.0;R$ 7.235,16;R$ 0,01;R$ 7.235,15;R$ 69.945,81;R$ 2.235,16;R$ 5.000,00;R$ 9.296.656,44;R$ 0,00;100,0%;15,0%;966,8%;69.945,8%;8,8%;;06/09/2025;Mooney S.A. Companhia Securitizadora;;Oferta Pública;Duplicata;Produto Encerrado
UnionNational Pool #3;Pool;18/06/2026;352.0;R$ 889.048,44;R$ 665.411,38;R$ 223.637,06;R$ 870.345,09;R$ 9.981,57;R$ 10.000,00;R$ 1,33;R$ 0,00;25,2%;20,0%;11,7%;1.278,2%;2,1%;;18/06/2026;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Pública;Duplicata;Captação finalizada
BMDC Pool #1;Pool;22/08/2026;417.0;R$ 1.162.546,04;R$ 914.374,77;R$ 248.171,27;R$ 1.133.020,86;R$ 20.525,18;R$ 9.000,00;R$ 1,44;R$ 0,00;21,4%;20,0%;;0,0%;2,1%;Concentração máx por sacado;22/09/2025;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Formento Pool #1;Pool;15/09/2026;441.0;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,01;R$ 0,00;R$ 0,00;R$ 0,00;65,0%;20,0%;;0,0%;;Concentração máx por sacado;15/09/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Produto Encerrado
Digcap Pool #3;Pool;03/10/2026;459.0;R$ 2.206.695,95;R$ 1.381.277,08;R$ 825.418,86;R$ 2.201.486,04;R$ 0,01;R$ 5.000,00;R$ 2,03;R$ 0,00;37,4%;15,0%;9,9%;0,0%;4,5%;;28/03/2026;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
Formento Pool #2;Pool;23/10/2026;479.0;R$ 2.228.272,09;R$ 1.741.004,43;R$ 487.267,66;R$ 2.215.382,31;R$ 14.164,28;R$ 3.333,33;R$ 1,31;R$ 0,00;21,9%;20,0%;7,9%;4.607,8%;2,4%;;23/10/2026;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Rhino Pool #1;Pool;26/10/2026;482.0;R$ 0,00;;;R$ 0,00;;R$ 2.700,00;;R$ 0,00;;20,0%;;0,0%;;;26/10/2026;Rhino Holding & Participacoes S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
Pool Maralto #1;Pool;26/10/2026;482.0;R$ 87.531,46;R$ 90.968,79;R$ 0,00;R$ 0,00;R$ 107,70;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;27/10/2026;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
C4 Pool #1;Pool;27/10/2026;483.0;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;100,0%;40,0%;;0,0%;;;23/07/2025;C4 CAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Produto Encerrado
DS Pool #2;Pool;11/11/2026;498.0;R$ 1.452.100,91;R$ 1.576.985,52;R$ 0,00;R$ 2.048.826,49;R$ 0,00;R$ 2.500,00;R$ 1,30;R$ 0,00;-8,6%;20,0%;141,1%;596.866,3%;3,2%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;11/11/2026;DS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Captação finalizada
Zero Paralelo Pool #1;Pool;25/12/2026;542.0;R$ 69.145,52;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.866,67;R$ 0,00;;R$ 0,00;;0,0%;;0,0%;;;25/12/2026;AMFI CONSULTING LTDA;;Oferta Pública;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
E-ctare Pool #1;Pool;28/02/2027;607.0;R$ 10.423.169,70;R$ 8.281.905,18;R$ 2.141.264,52;R$ 6.878.099,33;R$ 3.921.148,87;R$ 25.000,00;R$ 0,97;R$ 0,00;20,5%;20,0%;7,8%;401.078,5%;1,8%;Percentual mínimo de garantias;28/07/2025;ECTARE PAY SERVICOS DE GESTAO DE PAGAMENTOS S/A,;;Oferta Privada;CPR / Duplicata;Captação finalizada
Credmei Pool #1;Pool;15/03/2027;622.0;R$ 22.388.814,01;R$ 17.983.707,43;R$ 4.405.106,58;R$ 19.827.287,17;R$ 0,00;R$ 0,00;R$ 1,13;R$ 0,00;19,7%;10,0%;6,0%;424.080,0%;3,0%;;13/04/2026;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
Pool Nexo #1;Pool;26/03/2027;633.0;R$ 143.160,55;R$ 75.943,09;R$ 67.217,46;R$ 0,00;R$ 1.142,14;R$ 0,00;R$ 0,00;R$ 0,00;;5,0%;;0,0%;;;26/03/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Captação finalizada
a55 Cartão Pool #1;Pool;01/04/2027;639.0;R$ 12.528.624,25;R$ 0,00;R$ 12.528.624,25;R$ 11.819.375,65;R$ 709.155,17;R$ 0,00;;R$ 0,00;100,0%;1,0%;3,4%;0,0%;1,6%;;;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
Faighus Pool #1;Pool;14/06/2027;713.0;R$ 1.399.365,45;R$ 1.009.431,77;R$ 389.933,68;R$ 860.516,08;R$ 513.926,88;R$ 25.000,00;R$ 0,92;R$ 0,00;27,9%;25,0%;0,2%;77,5%;6,7%;;13/07/2025;FAIGHUS SECURITIZADORA S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Chronos Pool #1;Pool;14/06/2027;713.0;R$ 1.328.127,14;R$ 1.002.517,60;R$ 325.609,54;R$ 373.650,36;R$ 929.476,78;R$ 25.000,00;R$ 0,39;R$ 0,00;24,5%;25,0%;;0,0%;9,2%;Concentração máx por cedente em percentual;13/01/2027;CHRONOS SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Price Pool #1 ;Pool;24/06/2027;723.0;R$ 938.662,80;R$ 752.518,65;R$ 186.144,15;R$ 286.226,79;R$ 627.436,01;R$ 25.000,00;R$ 0,39;R$ 0,00;19,8%;20,0%;;0,0%;5,7%;Concentração máx por sacado, Concentração máx por cedente em percentual;24/07/2025;PRICE SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
Blipay Pool #2;Pool;13/07/2027;742.0;R$ 1.358.180,61;R$ 961.601,32;R$ 396.579,29;R$ 2.187.826,50;R$ 672.497,87;R$ 25.000,00;R$ 2,66;R$ 0,00;29,2%;30,0%;94,2%;1.132.188,1%;35,4%;Nível crítico de Subordinação da tranche Sênior;13/02/2027;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Maralto Pool #2;Pool;06/08/2027;766.0;R$ 1.400.646,30;R$ 1.503.566,73;R$ 0,00;R$ 0,00;R$ 68.360,36;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;06/08/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / Nota Comercial / CPR / Duplicata / CCB / Ativo Judicial;Em captação
Credmei Pool #2;Pool;28/10/2027;849.0;R$ 23.575.781,21;R$ 20.593.827,62;R$ 2.981.953,59;R$ 22.556.159,96;R$ 0,00;R$ 0,00;R$ 1,13;R$ 0,00;12,7%;10,0%;8,9%;220.858,0%;2,8%;;14/10/2027;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
AmFi Renda Mensal;Pool;19/11/2027;871.0;R$ 4.618.029,44;R$ 1.976.424,08;R$ 584.002,52;R$ 0,00;R$ 5.245,24;R$ 0,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;21/07/2025;AMFI CONSULTING LTDA;;Oferta Pública;CCB / Recebível de Cartão / Duplicata / Nota Comercial;Captação finalizada
B.Invest Pool #1;Pool;23/11/2027;875.0;R$ 45.604.879,08;R$ 38.075.345,79;R$ 5.851.848,36;R$ 39.513.674,49;R$ 1.174.884,45;R$ 18.000,00;R$ 1,09;R$ 5.001.997,40;16,5%;15,0%;5,9%;104.096,4%;3,1%;;21/12/2026;B.Invest Securitizadora de Créditos S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Em captação
Syntheo Pool #1;Pool;30/11/2027;882.0;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.225,00;;R$ 0,00;;30,0%;;0,0%;;;28/12/2026;SYNTHÉO SECURITIZADORA DE CRÉDITOS S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;Duplicata;Cancelada
Formento Pool #4;Pool;02/12/2027;884.0;R$ 2.534.419,08;R$ 2.030.102,62;R$ 504.316,46;R$ 1.979.444,53;R$ 529.974,55;R$ 25.000,00;R$ 1,02;R$ 0,00;19,9%;20,0%;;0,0%;3,8%;Concentração máx por cedente em percentual;02/07/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Baru Pool #2;Pool;10/12/2027;892.0;R$ 6.756.644,34;R$ 5.046.945,92;R$ 1.709.698,41;R$ 6.723.495,27;R$ 8.232,25;R$ 25.000,00;R$ 1,70;R$ 0,00;25,3%;25,0%;0,3%;83,2%;1,9%;Concentração máx por sacado;10/07/2025;GRIFFIN CAPITAL S.A. SECURITIZADORA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB;Captação finalizada
BMDC Pool #2;Pool;30/12/2027;912.0;R$ 0,00;;;R$ 0,00;;R$ 25.000,00;;R$ 0,00;;20,0%;;0,0%;;;30/12/2027;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB;Em captação
UnionNational Pool #5;Pool;03/01/2028;916.0;R$ 9.744.236,79;R$ 7.622.646,45;R$ 2.121.590,34;R$ 8.509.539,58;R$ 1.215.637,51;R$ 30.000,00;R$ 1,14;R$ 0,00;21,8%;20,0%;2,0%;10.940,3%;2,1%;;02/02/2027;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Privada;Duplicata;Em captação
Poenatela Pool #1;Pool;03/01/2028;916.0;R$ 11.193.858,28;R$ 8.183.457,82;R$ 3.010.400,46;R$ 11.166.509,55;R$ 35.945,97;R$ 22.500,00;R$ 1,40;R$ 0,00;26,9%;20,0%;10,3%;31.097,2%;3,8%;;02/02/2027;RM2 SECURITIZADORA S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
a55 Cartão Pool #2;Pool;14/02/2028;958.0;R$ 10.964.337,70;R$ 9.884.558,51;R$ 1.079.779,18;R$ 10.964.481,09;R$ 84.501,42;R$ 25.000,00;R$ 1,12;R$ 0,00;9,9%;10,0%;8,9%;109.644,8%;1,6%;;14/09/2027;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
Digcap Pool #4;Pool;14/02/2028;958.0;R$ 1.812.152,33;R$ 1.604.510,95;R$ 207.641,38;R$ 1.748.333,81;R$ 48.818,52;R$ 15.000,00;R$ 1,77;R$ 0,00;11,5%;10,0%;;0,0%;3,8%;;14/02/2028;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
Formento Pool #3;Pool;01/03/2028;974.0;R$ 2.579.607,53;R$ 2.070.733,48;R$ 508.874,05;R$ 2.581.321,32;R$ 0,00;R$ 6.250,00;R$ 1,28;R$ 0,00;19,7%;20,0%;6,3%;4.897,9%;2,3%;;30/09/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
AFA Pool #1;Pool;07/03/2028;980.0;R$ 26.989.921,97;R$ 21.117.569,89;R$ 2.152.067,85;R$ 5.458.823,90;R$ 981.756,02;R$ 30.000,00;R$ 0,26;R$ 20.519.342,05;21,8%;25,0%;0,3%;0,0%;2,6%;;07/10/2026;AFA CONSULTORIA DE CREDITO UNIPESSOAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
LeCapital Pool #1;Pool;17/03/2028;990.0;R$ 8.698.189,76;R$ 6.516.332,69;R$ 2.181.857,07;R$ 2.826.409,03;R$ 1.510.642,89;R$ 30.000,00;R$ 0,45;R$ 4.331.137,84;25,1%;25,0%;;0,0%;3,8%;;17/10/2026;LECAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Up Vendas Pool #2;Pool;28/04/2028;1032.0;R$ 3.167.075,70;R$ 2.530.534,02;R$ 636.541,67;R$ 3.189.484,58;R$ 72.691,75;R$ 7.500,00;R$ 1,33;R$ 0,00;20,1%;20,0%;2,3%;15.947,4%;1,7%;;31/05/2027;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
AmFi Renda Mensal #2;Pool;05/06/2028;1070.0;R$ 103.106,96;R$ 47.812,71;R$ 25.602,40;R$ 0,00;R$ 27.743,60;R$ 5.000,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;;05/06/2028;AMFI CONSULTING LTDA;;Oferta Pública;Duplicata / CPR / Nota Comercial / CCB / Ativo Judicial;Em captação
 LC INVESTE Private;Pool;31/08/2028;1157.0;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;;R$ 0,00;100,0%;99,0%;;0,0%;;;;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Ativo Judicial;Captação finalizada
Pool Nexo #2;Pool;31/03/2029;1369.0;R$ 632.759,94;R$ 632.834,74;R$ 0,00;R$ 0,00;R$ 21.654,83;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;;31/03/2029;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Em captação
AmFi High Yield Pool #1;Pool;18/06/2029;1448.0;R$ 0,00;;;R$ 0,00;;R$ 1.500,00;;R$ 0,00;;;;0,0%;;;;AMFI CONSULTING LTDA;;;CCB / Ativo Judicial / Nota Comercial / Recebível de Cartão / CPR;
Sector Condo #1;Pool;;;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;;100,0%;;0,0%;;;;SECTOR TECNOLOGIA EM COBRANCA LTDA;;Oferta Privada;;
Brás Capital Bridge Loans #1;Pool;;;R$ 0,00;;;R$ 0,00;;R$ 0,00;;R$ 0,00;;;;0,0%;;;;(inoperante agent antigo pool inoperante) Brás Capital LTDA;;Oferta Privada;;
